run_name,method,num_examples,activation_dim,fve,mse,rmse,mean_l2_error,cosine_mean,cosine_std,cosine_min,cosine_max
smoke_qwen05b_before_adaptation,qwen_nla,32,1536,-0.07794034481048584,0.15755101044972739,0.3969269585827188,8.710097312927246,0.9472984671592712,0.18197961151599884,0.18491865694522858,0.9970738291740417
smoke_qwen05b_before_adaptation,mean,32,1536,0.0,0.14615929126739502,0.3823078488174092,8.953922271728516,0.9501683115959167,0.17147685587406158,0.23355984687805176,0.9967069029808044
smoke_qwen05b_before_adaptation,zero,32,1536,-10.306170463562012,1.652501900990804,1.285496752617759,50.35736083984375,0.0,0.0,0.0,0.0
smoke_qwen05b_before_adaptation,shuffled,32,1536,-1.105088710784912,0.3076782822608948,0.554687553728128,13.248868942260742,0.8975169062614441,0.24746623635292053,0.19307513535022736,0.9962780475616455
