run_name,baseline,num_examples,activation_dim,fve,mse,rmse,mean_l2_error,cosine_mean,cosine_std,cosine_min,cosine_max
pilot_100_qwen25_coder_15b_l19_ctx512,mean,100,1536,0.0,0.03174436340729395,0.17816947944946673,5.516619682312012,0.9900528788566589,0.04633856937289238,0.5296406149864197,0.9980548024177551
pilot_100_qwen25_coder_15b_l19_ctx512,zero,100,1536,-51.4018440246582,1.6634632746378581,1.2897531836122205,50.543174743652344,0.0,0.0,0.0,0.0
pilot_100_qwen25_coder_15b_l19_ctx512,shuffled,100,1536,-1.0147366523742676,0.0639565388361613,0.25289630055847256,7.920648097991943,0.9801282286643982,0.0654330849647522,0.5236140489578247,1.000000238418579
