run_name,baseline,num_examples,activation_dim,fve,mse,rmse,mean_l2_error,cosine_mean,cosine_std,cosine_min,cosine_max
train_qwen25_coder_15b_l19_ctx512,mean,5000,1536,0.0,0.1769653558731079,0.42067250429889985,9.686883926391602,0.9423252940177917,0.1864997148513794,0.09803532809019089,0.998023271560669
train_qwen25_coder_15b_l19_ctx512,zero,5000,1536,-8.362387657165527,1.6568182309468586,1.287174514565472,50.4293212890625,0.0,0.0,0.0,0.0
train_qwen25_coder_15b_l19_ctx512,shuffled,5000,1536,-1.0030298233032227,0.35446683565775555,0.5953711746950431,14.334759712219238,0.8878056406974792,0.25441107153892517,0.08084225654602051,0.9980283379554749
