run_name,baseline,num_examples,activation_dim,fve,mse,rmse,mean_l2_error,cosine_mean,cosine_std,cosine_min,cosine_max
pilot_100_qwen25_coder_15b_l19_ctx1024,mean,100,1536,0.0,0.017680628846089046,0.1329685257724137,5.082643032073975,0.9947220683097839,0.0024722281377762556,0.9867177605628967,0.9980859160423279
pilot_100_qwen25_coder_15b_l19_ctx1024,zero,100,1536,-93.23036193847656,1.6660521825154622,1.290756438107307,50.58479309082031,0.0,0.0,0.0,0.0
pilot_100_qwen25_coder_15b_l19_ctx1024,shuffled,100,1536,-1.0015242099761963,0.035388216376304626,0.18811755998923818,7.115994453430176,0.9894569516181946,0.005525154061615467,0.9725722670555115,1.000000238418579
